Unit,Date,Production_Potential,Gross_Oil_Production,Net_Oil_Production,Oil_Losses,Oil_Salinity,BSW_Outlet,Produced_Water,Discharged_Water,Oil_Content_in_Discharged_Water,Total_WI,Target_WI,WI Losses,Produced Gas,Gas Injection,Target GI,Gas Lift,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_2,12/16/2019,5761.06,5764.44,5761.06,0,183,0.06,3.45,0,0,,,0.00,425693,,,,0,0,148506,31647,224833,19989,180153,244822,244822
Unit_1,12/16/2019,6893.5,6883.94,6866.73,26.77,68,0.25,17.21,3,14,0.00,0,0.00,2917552,2620088,2620088,0,0,0,281066,0,8419,7979,281066,16398,16398
Unit_2,12/17/2019,5769.97,5773.36,5769.97,0,167,0.06,3.46,0,0,,,0.00,421922,,,,0,0,173222,33623,183238,31025,206845,214263,214263
Unit_1,12/17/2019,6893.5,6861.35,6843.51,49.99,76,0.26,17.84,87,10.3,0.00,0,0.00,2913616,2534198,2534198,0,0,0,277980,0,72028,29410,277980,101438,101438
Unit_2,12/18/2019,5769.9,5315.44,5312.33,457.57,164,0.06,3.19,0,0,,,0.00,384001,,,,0,0,120078,33267,206773,23142,153345,229915,229915
Unit_1,12/18/2019,6893.5,6851.16,6832.66,60.84,85,0.27,18.5,154.76,6,0.00,0,0.00,2917389,2615616,2615616,0,0,0,282106,0,11526,8141,282106,19667,19667
Unit_2,12/19/2019,5769.9,4840.79,4837.96,931.94,182,0.06,2.9,0,0,,,0.00,354872,,,,0,0,83276,26141,220815,23949,109417,244764,244764
Unit_1,12/19/2019,6893.5,6880.76,6861.49,32.01,63,0.28,19.27,0,0,0.00,0,0.00,2913242,2615573,2615573,0,0,0,279345,0,12502,5822,279345,18324,18324
Unit_2,12/20/2019,5725.8,5729.16,5767.26,0,143,0.06,3.4,0,0,,,0.00,419201,,,,0,0,0,31575,358437,28434,31575,386871,386871
Unit_1,12/20/2019,6893.5,6877.97,6861.46,32.04,54,0.24,16.51,0,0,0.00,0,0.00,2910945,2615919,2615919,0,0,0,281194,0,8912,4920,281194,13832,13832
Unit_2,12/21/2019,5742.64,5745.44,5742.64,0,150,0.05,2.87,0,0,,,0.00,441804,,,,0,0,104267,51862,256348,28674,156129,285022,285022
Unit_1,12/21/2019,6893.5,6876.29,6859.78,33.72,55,0.24,16.51,0,0,0.00,0,0.00,2905595,2608983,2608983,0,0,0,281602,0,11219,3791,281602,15010,15010
Unit_2,12/22/2019,5742.64,5331.83,5329.24,413.4,156,0.05,2.66,0,0,,,0.00,393179,,,,0,0,112672,47908,209523,22299,160580,231822,231822
Unit_1,12/22/2019,6861.5,6877.09,6859.2,2.3,54,0.26,17.89,0,0,0.00,0,0.00,2906433,2599188,2599188,0,0,0,291826,0,10736,4683,291826,15419,15419
Unit_2,12/23/2019,5742.6,3388.72,3387.44,2355.16,0,0.04,1.35,0,0,,,0.00,289902,,,,0,0,0,25408,241460,19500,25408,260960,260960
Unit_1,12/23/2019,6861.5,6880.03,6862.82,0,53,0.25,17.21,0,0,0.00,0,0.00,2905162,2597181,2597181,0,0,0,290803,0,9119,8059,290803,17178,17178
Unit_2,12/24/2019,5742.6,5747.54,5744.17,0,164,0.06,3.44,0,0,,,0.00,428873,,,,0,0,61309,35280,301699,27051,96589,328750,328750
Unit_1,12/24/2019,6861.5,6870.64,6852.08,9.42,60,0.27,18.56,0,0,0.00,0,0.00,2904858,2608525,2608525,0,0,0,274802,0,13894,7637,274802,21531,21531
Unit_2,12/25/2019,5736.84,5740.21,5736.84,0,169,0.06,3.5,0,0,,,0.00,443791,,,,0,0,179000,33348,199989,27920,212348,227909,227909
Unit_1,12/25/2019,6861.5,6869.43,6852.25,9.25,62,0.25,17.18,0,0,0.00,0,0.00,2904485,2606121,2606121,0,0,0,282358,0,9566,6440,282358,16006,16006
Unit_2,12/26/2019,5722.12,5725.48,5722.12,0,181,0.06,3.51,0,0,,,0.00,446300,,,,0,0,161289,29034,224510,27933,190323,252443,252443
Unit_1,12/26/2019,6861.5,6872.88,6854.32,7.18,63,0.27,18.56,0,0,0.00,0,0.00,2906338,2606817,2606817,0,0,0,283275,0,10350,5896,283275,16246,16246
Unit_2,12/27/2019,5695.02,5701.22,5695.02,0,162,0.11,6.4,0,0,,,0.00,442269,,,,0,0,162337,26642,221768,27988,188979,249756,249756
Unit_1,12/27/2019,6861.5,6878.8,6861.59,0,60,0.25,17.21,0,0,0.00,0,0.00,2911173,2611946,2611946,0,0,0,283629,0,10596,5002,283629,15598,15598
Unit_2,12/28/2019,5722.1,6094.93,6084.64,0,162,0.17,10.5,0,0,,,0.00,434133,,,,0,0,161922,26335,213933,28409,188257,242342,242342
Unit_1,12/28/2019,6861.5,6875.6,6858.41,3.09,53,0.25,17.19,0,0,0.00,0,0.00,2906800,2610015,2610015,0,0,0,282595,0,10149,4041,282595,14190,14190
Unit_2,12/29/2019,8056.19,8089.28,8056.19,0,380,0.41,33.86,0,0,0.00,0,0.00,564873,0,0,,0,0,163958,24900,337783,34698,188858,372481,372481
Unit_1,12/29/2019,6861.5,7045.88,7019.8,0,79,0.37,26.07,0,0,0.00,0,0.00,2905111,2611185,2611185,0,0,0,280293,0,8507,5126,280293,13633,13633
Unit_2,12/30/2019,11071.22,11205.69,11071.3,0,428,1.2,134.47,0,0,,,0.00,786844,,,,0,0,182951,25814,535317,39228,208765,574545,574545
Unit_1,12/30/2019,6861.5,7256.03,7234.25,0,82,0.3,21.77,0,0,0.00,0,0.00,2902995,2608890,2608890,0,0,0,279885,0,10422,3798,279885,14220,14220
Unit_2,12/31/2019,11284.57,11364.04,11284.57,0,1600,0.7,79.55,0,0,,,0.00,811051,,,,0,0,105362,31090,638464,32601,136452,671065,671065
Unit_1,12/31/2019,6861.5,6867.12,6849.95,11.55,56,0.25,17.17,0,0,0.00,0,0.00,2901043,2607678,2607678,0,0,0,280412,0,8745,4208,280412,12953,12953
Unit_2,1/1/2020,11223,11272.09396,11223.15,0,1030,0.4,45.08,0,0,0.00,,0.00,841252,,,,0,0,142127,51862,616800,26929,193989,643729,643729
Unit_1,1/1/2020,6861.5,6864.71,6846.86,14.64,59,0.26,17.85,0,0,0.00,0,0.00,2897255,2604523,2604523,0,0,0,280287,0,8898,3547,280287,12445,12445
Unit_2,1/2/2020,11173.5,11222.17475,11173.63,0,807,0.4,44.89,0,0,0.00,,0.00,845794,,,,0,0,185917,51862,579628,26955,237779,606583,606583
Unit_1,1/2/2020,6861.5,6859.76,6842.61,18.89,62,0.25,17.15,0,0,0.00,0,0.00,2897878,2599455,2599455,0,0,0,285553,0,9043,3827,285553,12870,12870
Unit_2,1/3/2020,11284.5,11244.89085,11195.84,88.66,765,0.28,31.44,0,0,,,0.00,856310,,,,0,0,200922,51862,574407,27130,252784,601537,601537
Unit_1,1/3/2020,6861.5,6858.66,6842.88,18.62,60,0.23,15.77,0,0,0.00,0,0.00,2898280,2589649,2589649,0,0,0,294720,0,9205,4705,294720,13910,13910
Unit_2,1/4/2020,11284.5,11284.21239,11234.99,49.51,379,0.22,24.78,0,0,,,0.00,808256,,,,0,0,199751,8983,570728,27214,208734,597942,597942
Unit_1,1/4/2020,6861.5,6850.52,6831.33,30.17,59,0.28,19.19,0,0,0.00,0,0.00,2897801,2602680,2602680,0,0,0,280652,0,8723,5746,280652,14469,14469
Unit_2,1/5/2020,11284.5,11298.24368,11248.96,35.54,295,0.19,21.42,0,0,,,0.00,801369,,,,0,0,165927,9014,597474,26965,174941,624439,624439
Unit_1,1/5/2020,6861.5,6831.53,6815.13,46.37,61,0.24,16.39,0,0,0.00,0,0.00,2895269,2600786,2600786,0,0,0,281895,0,8750,3838,281895,12588,12588
Unit_2,1/6/2020,11284.5,11253.65,11237.98,46.52,342,0.14,15.76,0,0,0.00,0,0.00,800345,0,0,,0,0,162309,8931,600501,26615,171240,627116,627116
Unit_1,1/6/2020,6861.5,6851.33,6834.2,27.3,58,0.25,17.13,0,0,0.00,0,0.00,2895050,2600596,2600596,0,0,0,282187,0,8693,3574,282187,12267,12267
Unit_2,1/7/2020,11284.5,11228.80064,11179.82,104.68,324,0.12,13.44,0,0,,,0.00,778529,,,,0,0,151696,9014,590032,26463,160710,616495,616495
Unit_1,1/7/2020,6861.5,6853.48,6835.66,25.84,59,0.26,17.81,0,0,0.00,0,0.00,2889323,2595875,2595875,0,0,0,282400,0,8275,2773,282400,11048,11048
Unit_2,1/8/2020,11284.5,11202.78738,11153.92,130.58,130,0.12,13.44,0,0,,,0.00,781003,,,,0,0,144419,15822,593340,26177,160241,619517,619517
Unit_1,1/8/2020,6861.5,6851.46,6834.33,27.17,56,0.25,17.13,0,0,0.00,0,0.00,2886032,2594438,2594438,0,0,0,280447,0,8181,2966,280447,11147,11147
Unit_2,1/9/2020,11284.5,9028.86,9019,2265.5,158,0.11,9.94,0,0,,,0.00,625439,,,,0,0,63426,9480,528173,23165,72906,551338,551338
Unit_1,1/9/2020,6861.5,6853.71,6834.51,26.99,61,0.28,19.19,0,0,0.00,0,0.00,2889400,2594308,2594308,0,0,0,282101,0,8292,4699,282101,12991,12991
Unit_2,1/10/2020,11342.1,8704.27,8696.51,2645.59,286,0.09,7.84,0,0,0.00,0,0.00,621395,0,0,,0,0,104221,12500,476372,25886,116721,502258,502258
Unit_1,1/10/2020,6861.5,6848.81,6831.68,29.82,58,0.25,17.13,0,0,0.00,0,0.00,2891932,2594550,2594550,0,0,0,284004,0,8287,5091,284004,13378,13378
Unit_2,1/11/2020,11220,10950.8,10942.11,277.89,278,0.08,8.77,0,0,,,0.00,755742,,,,0,0,117127,15048,593102,27551,132175,620653,620653
Unit_1,1/11/2020,6861.5,5898.22,6322.05,539.45,57,0.25,14.76,0,0,0.00,0,0.00,2559859,2230500,2230500,0,0,0,248076,0,70657,10626,248076,81283,81283
Unit_2,1/12/2020,11220,11012.73,11005.1,214.9,228,0.07,7.71,0,0,,,0.00,782003,,,,0,0,151945,15445,579287,31893,167390,611180,611180
Unit_1,1/12/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/13/2020,11220,10983.02,10974.31,245.69,147,0.08,8.81,0,0,,,0.00,777152,,,,0,0,141340,15312,585282,31510,156652,616792,616792
Unit_1,1/13/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/14/2020,11220,10949.4,10940.72,279.28,146,0.08,8.76,0,0,,,0.00,769161,,,,0,0,74799,15409,644514,30739,90208,675253,675253
Unit_1,1/14/2020,6861.5,0.21,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/15/2020,11220,10918.06,10909.4,310.6,146,0.08,8.74,0,0,,,0.00,765601,,,,0,0,78343,14461,638758,30330,92804,669088,669088
Unit_1,1/15/2020,6861.5,2.75,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/16/2020,11220,10853.65,10848.3,371.7,235,0.05,5.43,0,0,,,0.00,757935,,,,0,0,4800,29736,689766,29894,34536,719660,719660
Unit_1,1/16/2020,6861.5,0.27,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/17/2020,11220,10786.95,10779.47,440.53,124,0.07,7.56,0,0,0.00,0,0.00,779736,0,0,,0,0,110029,31274,605081,29600,141303,634681,634681
Unit_1,1/17/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/18/2020,11220,10743.76,10736.31,483.69,114,0.07,7.53,0,0,0.00,0,0.00,792845,0,0,,0,0,162515,31396,565541,29653,193911,595194,595194
Unit_1,1/18/2020,6861.5,5.32,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/19/2020,11220,9528.52,9521.93,1698.07,121,0.07,6.67,0,0,,,0.00,705725,,,,0,0,197421,29954,449572,25123,227375,474695,474695
Unit_1,1/19/2020,6861.5,79.38,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/20/2020,11220,9944.49,9937.6,1282.4,117,0.07,6.9,0,0,0.00,0,0.00,684179,0,0,,0,0,66287,30663,559032,24447,96950,583479,583479
Unit_1,1/20/2020,6861.5,1.87,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/21/2020,11220,10901.93,10894.37,325.63,106,0.07,7.65,0,0,,,0.00,768855,,,,0,0,214320,30971,494233,26061,245291,520294,520294
Unit_1,1/21/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/22/2020,10825,10833.57,10824.9,0.1,104,0.08,8.69,0,0,,,0.00,765306,,,,0,0,207706,30960,497508,27948,238666,525456,525456
Unit_1,1/22/2020,6861.5,999.24,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/23/2020,10825,10772.31,10764.76,60.24,95,0.07,7.56,0,0,,,0.00,755491,,,,0,0,59768,27872,637765,29672,87640,667437,667437
Unit_1,1/23/2020,6861.5,385.67,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/24/2020,10825,10688.16,10679.68,145.32,96,0.08,8.57,0,0,,,0.00,770557,,,,0,0,157381,31253,549449,32402,188634,581851,581851
Unit_1,1/24/2020,6861.5,1373.08,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/25/2020,10825,10689.05,10680.57,144.43,112,0.08,9.64,0,0,,,0.00,785252,,,,0,0,189812,31145,529337,32920,220957,562257,562257
Unit_1,1/25/2020,6861.5,1472.59,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/26/2020,10825,9729.55,9724.76,1100.24,104,0.05,4.88,0,0,,,0.00,731399,,,,0,0,235560,30789,437225,25681,266349,462906,462906
Unit_1,1/26/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/27/2020,10825,10646.01,10640.76,184.24,92,0.05,5.47,0,0,,,0.00,786208,,,,0,0,239620,30920,483881,28826,270540,512707,512707
Unit_1,1/27/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/28/2020,10825,10703.12413,10663.17,161.83,89,0.04,4.38,0,0,,,0.00,785332,,,,0,0,257283,30961,467519,27461,288244,494980,494980
Unit_1,1/28/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/29/2020,10825,10738.16,10732.87,92.13,94,0.05,5.52,0,0,,,0.00,761050,,,,0,0,228404,30853,473807,26889,259257,500696,500696
Unit_1,1/29/2020,6861.5,0,0,6861.5,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_2,1/30/2020,10825,10623.16,10615.8,209.2,81,0.07,7.64,0,0,,,0.00,758433,,,,0,0,173721,30226,527214,26219,203947,553433,553433
Unit_1,1/30/2020,6861.5,799.53,798.49,6063.01,69,0.13,1.03,0,0,0.00,0,0.00,142649,0,0,0,0,0,0,0,121139,21510,0,142649,142649
Unit_2,1/31/2020,10825,10701.88538,10694.27,130.73,97,0.08,8.8,0,0,,,0.00,780263,,,,0,0,277415,30581,443952,27268,307996,471220,471220
Unit_1,1/31/2020,6861.5,3720.91,3711.97,3149.53,69,0.24,8.94,0,0,0.00,0,0.00,1486375,717837,717837,0,0,0,5350,0,181995,105526,5350,287521,287521
Unit_2,2/1/2020,10825,10689.19634,10681.59,143.41,99,0.15,16.4,0,0,,,0.00,781745,0,0,,0,0,266156,30468,457870,26219,296624,484089,484089
Unit_1,2/1/2020,6861.5,6576.86,6549.89,311.61,285,0.41,26.96,0,0,0.00,0,0.00,2753580,2425532,2425532,0,0,0,269802,0,12208,46038,269802,58246,58246
Unit_2,2/2/2020,10825,8325.475247,8319.86,2505.14,73,0.1,8.5,0,0,,,0.00,614825,0,0,,0,0,162777,30480,394381,24729,193257,419110,419110
Unit_1,2/2/2020,6861.5,6795.09,6772.66,88.84,52,0.33,22.43,0,0,0.00,0,0.00,2854056,2546357,2546357,0,0,0,283265,0,8065,16369,283265,24434,24434
Unit_2,2/3/2020,10825,10660.48591,10652.9,172.1,88,0.1,10.67,0,0,,,0.00,793772,0,0,,0,0,223662,30741,504519,32777,254403,537296,537296
Unit_1,2/3/2020,6861.5,6794.11,6771.01,90.49,95,0.34,23.09,0,0,0.00,0,0.00,2858186,2567861,2567861,0,0,0,271776,0,12286,6263,271776,18549,18549
Unit_2,2/4/2020,10825,10653.39085,10645.81,179.19,89,0.09,9.59,0,0,,,0.00,729199,0,0,,0,0,20660,31016,646753,28707,51676,675460,675460
Unit_1,2/4/2020,6771,6805.22,6784.12,0,86,0.31,21.1,0,0,0.00,0,0.00,2858646,2566583,2566583,0,0,0,276962,0,8367,6734,276962,15101,15101
Unit_2,2/5/2020,10825,10631.30514,10623.74,201.26,85,0.06,6.38,0,0,,,0.00,746655,0,0,,0,0,67723,31181,614368,31409,98904,645777,645777
Unit_1,2/5/2020,6771,6795.54,6775.83,0,73,0.29,19.71,0,0,0.00,0,0.00,2854902,2557591,2557591,0,0,0,277504,0,13048,6759,277504,19807,19807
Unit_2,2/6/2020,10825,5799.450794,5795.35,5029.65,77,0.06,3.48,0,0,,,0.00,462409,0,0,,0,0,63601,19090,361149,17622,82691,378771,378771
Unit_1,2/6/2020,6771,6797.31,6776.91,0,79,0.3,20.4,0,0,0.00,0,0.00,2855039,2563575,2563575,0,0,0,277470,0,8185,5809,277470,13994,13994
Unit_2,2/7/2020,10825,9704.059247,9697.26,1127.74,82,0.05,4.85,0,0,,,0.00,625892,0,0,,0,0,95111,6075,493965,29506,101186,523471,523471
Unit_1,2/7/2020,6771,6793.31,6774.28,0,81,0.28,19.03,0,0,0.00,0,0.00,2852827,2559388,2559388,0,0,0,279585,0,7911,5943,279585,13854,13854
Unit_2,2/8/2020,10825,10486.89724,10479.53,345.47,70,0.04,4.19,0,0,,,0.00,751772,0,0,,0,0,210550,11441,494271,34137,221991,528408,528408
Unit_1,2/8/2020,6771,6822.84,6802.37,0,90,0.3,20.47,0,0,0.00,0,0.00,2894695,2591315,2591315,0,0,0,287593,0,8079,7708,287593,15787,15787
Unit_2,2/9/2020,10825,10457.27634,10449.94,375.06,79,0.04,4.18,0,0,,,0.00,757623,0,0,,0,0,237907,9786,473642,34206,247693,507848,507848
Unit_1,2/9/2020,6771,6772.87,6753.9,17.1,74,0.28,18.97,0,0,0.00,0,0.00,2904140,2606867,2606867,0,0,0,280341,0,8108,8824,280341,16932,16932
Unit_2,2/10/2020,10743.217,10457.25265,10449.9,293.317,53,0.05,5.23,0,0,,,0.00,755363,0,0,,0,0,233728,9998,476606,32155,243726,508761,508761
Unit_1,2/10/2020,6771,6775.75,6756.1,14.9,72,0.29,19.64,252,6.2,0.00,0,0.00,2899642,2605190,2605190,0,0,0,279399,0,7666,7387,279399,15053,15053
Unit_2,2/11/2020,10606.1,10425.69675,10418.34,187.76,53,0.05,5.22,0,0,,,0.00,706226,0,0,,0,0,126596,9940,535427,31380,136536,566807,566807
Unit_1,2/11/2020,6771,6778.63,6756.93,14.07,75,0.32,21.69,258,4.8,0.00,0,0.00,2902233,2606592,2606592,0,0,0,279274,0,8288,8079,279274,16367,16367
Unit_2,2/12/2020,10606.1,10413.63825,10406.29,199.81,113,0.12,12.51,0,0,,,0.00,733696,0,0,,0,0,200962,9951,487416,32511,210913,519927,519927
Unit_1,2/12/2020,6771,6756.91,6734.94,36.06,84,0.3,20.3,287,4.3,0.00,0,0.00,2900017,2603720,2603720,0,0,0,279137,0,7901,9259,279137,17160,17160
Unit_2,2/13/2020,10606.1,10127.41894,10120.19,485.91,63,0.05,5.07,0,0,,,0.00,733321,129134,129134,,0,0,235400,10121,323558,32243,245521,355801,355801
Unit_1,2/13/2020,6771,6762.53,6741.91,29.09,75,0.29,19.61,270,11.5,0.00,0,0.00,2899907,2603511,2603511,0,0,0,279126,0,8034,9236,279126,17270,17270
Unit_2,2/14/2020,10606.1,10353.65592,10346.35,259.75,60,0.04,4.15,0,0,,,0.00,710534,0,159616.3,,0,0,134456,9385,530953,32865,143841,563818,563818
Unit_1,2/14/2020,6771,6785.08,6761.33,9.67,105,0.35,23.75,203,5.54,0.00,0,0.00,2898217,2603427,2603427,0,0,0,279108,0,7892,7790,279108,15682,15682
Unit_2,2/15/2020,10606.1,10344.86973,10337.57,268.53,65,0.04,4.14,0,0,,,0.00,755811,0,159616.3,,0,0,241911,9869,470355,32885,251780,503240,503240
Unit_1,2/15/2020,6771,6767.73,6745.39,25.61,91,0.33,22.33,606,7.95,0.00,0,0.00,2899037,2602261,2602261,0,0,0,278738,0,7404,10634,278738,18038,18038
Unit_2,2/16/2020,10606.1,10334.56245,10327.27,278.83,65,0.03,3.1,0,0,,,0.00,737336,0,159616.3,,0,0,239707,9886,455080,32663,249593,487743,487743
Unit_1,2/16/2020,6771,6756.6,6737.68,33.32,92,0.28,18.92,212,10.54,0.00,0,0.00,2902008,2581780,2581780,0,0,0,302719,0,7211,10298,302719,17509,17509
Unit_2,2/17/2020,10606.1,9762.588841,9758.09,848.01,56,0.03,2.93,0,0,,,0.00,679216,0,159616.3,,0,0,127725,8782,515727,25407,136507,541134,541134
Unit_1,2/17/2020,6771,6873.94,6849.88,0,109,0.35,24.05,271,8.7,0.00,0,0.00,2895103,2600737,2600737,0,0,0,277361,0,7299,9706,277361,17005,17005
Unit_2,2/18/2020,10606.1,8744.693486,8741.04,1865.06,61,0.03,2.93,0,0,,,0.00,605903,0,159616.3,,0,0,94665,7024,482235,19099,101689,501334,501334
Unit_1,2/18/2020,6771,6285.74,6266.25,504.75,91,0.31,19.48,0,0,0.00,0,0.00,2600661,2294690,2294690,0,0,0,189388,0,111808,4775,189388,116583,116583
Unit_2,2/19/2020,10606.1,10382.773,10378.44,227.66,62,0.03,3.11,0,0,,,0.00,746905,382353,382353,,0,0,184764,9299,144314,23313,194063,167627,167627
Unit_1,2/19/2020,6771,5504.65,5487.58,1283.42,86,0.31,17.06,0,0,0.00,0,0.00,2399332,2118830,2118830,0,0,0,269659,0,8741,2102,269659,10843,10843
Unit_2,2/20/2020,10606.1,10274.77215,10270.39,335.71,57,0.04,4.2,0,0,,,0.00,746250,335105.06,335105.06,,0,0,208701,9225,168640,22544,217926,191184,191184
Unit_1,2/20/2020,6771,6736.75,6718.56,52.44,68,0.27,18.18,0,0,0.00,0,0.00,2859555,2422299,2422299,0,0,0,276240,0,124431,36585,276240,161016,161016
Unit_2,2/21/2020,10606.1,10322.71066,10318.38,287.72,62,0.04,4.13,0,0,,,0.00,778099,360178,360178,,0,0,282818,9312,99290,23682,292130,122972,122972
Unit_1,2/21/2020,6771,7075.82,7055.3,0,63,0.29,20.51,0,0,0.00,0,0.00,2940846,2647554,2647554,0,0,0,278483,0,8172,6637,278483,14809,14809
Unit_2,2/22/2020,10396.1,10374.87492,10367.49,28.61,62,0.04,4.15,0,0,,,0.00,759892,281682.4,281682.4,,0,0,237296,9227,206276,22538,246523,228814,228814
Unit_1,2/22/2020,6771,7345.35,7324.04,0,75,0.29,21.31,0,0,0.00,0,0.00,2934682,2644966,2644966,0,0,0,276187,0,5742,7787,276187,13529,13529
Unit_2,2/23/2020,10396.1,10330.47332,10326.11,69.99,71,0.04,4.14,0,0,,,0.00,776403,276389.03,276389.03,,0,0,249432,9229,214996,23473,258661,238469,238469
Unit_1,2/23/2020,6771,6877.52,6858.26,0,58,0.28,19.26,0,0,0.00,0,0.00,2936987,2646519,2646519,0,0,0,276031,0,5772,8665,276031,14437,14437
Unit_2,2/24/2020,10396.1,10344.93361,10340.49,55.61,43,0.04,4.13,0,0,,,0.00,764272,346718.25,346718.25,,0,0,268941,9207,114186,22378,278148,136564,136564
Unit_1,2/24/2020,6771,6874.29,6855.04,0,62,0.28,19.25,0,0,0.00,0,0.00,2935322,2647065,2647065,0,0,0,274520,0,6190,7547,274520,13737,13737
Unit_2,2/25/2020,10396.1,10304.2947,10296.96,99.14,82,0.06,6.35,0,0,,,0.00,777321,320726.31,320726.31,,0,0,307583,16230,107813,22131,323813,129944,129944
Unit_1,2/25/2020,6771,7079.74,7060.62,0,61,0.27,19.11,0,0,0.00,0,0.00,2932751,2645754,2645754,0,0,0,276546,0,5726,4725,276546,10451,10451
Unit_2,2/26/2020,10396.1,10300.63209,10293.3,102.8,82,0.04,4.12,0,0,,,0.00,781453,319513,319513,,0,0,302428,28210,106264,22212,330638,128476,128476
Unit_1,2/26/2020,6771,6878.47,6859.89,0,62,0.27,18.57,0,0,0.00,0,0.00,2933367,2648406,2648406,0,0,0,274881,0,5426,4654,274881,10080,10080
Unit_2,2/27/2020,10396.1,6455.596661,6450.85,3945.25,85,0.04,2.57,0,0,,,0.00,497946,193954.09,319513,,0,0,195775,15966,75476,14083,211741,89559,89559
Unit_1,2/27/2020,6858.3,6875.42,6856.85,1.45,64,0.27,18.56,0,0,0.00,0,0.00,2931180,2646392,2646392,0,0,0,275666,0,5724,3398,275666,9122,9122
Unit_2,2/28/2020,10396.1,9292.397434,9285.61,1110.49,76,0.04,3.72,0,0,,,0.00,633748,41987.2,319513,,0,0,166662,9374,387104,25819,176036,412923,412923
Unit_1,2/28/2020,6858.3,6873.67,6855.11,3.19,63,0.27,18.56,0,0,0.00,0,0.00,2932284,2648475,2648475,0,0,0,274670,0,5670,3469,274670,9139,9139
Unit_2,2/29/2020,10396.1,10298.30041,10290.97,105.13,67,0.04,4.12,0,0,,,0.00,630739,336073,336073,,0,0,137260,16149,114979,22751,153409,137730,137730
Unit_1,2/29/2020,6858.3,6872.3,6853.74,4.56,74,0.27,18.56,0,0,0.00,0,0.00,2932770,2646344,2646344,0,0,0,270311,0,8847,7268,270311,16115,16115
Unit_2,3/1/2020,10396.1,10261.28407,10253.98,142.12,48,0.04,4.1,0,0,,,0.00,718531,53466,336076,,0,0,202782,16065,420154,22579,218847,442733,442733
Unit_1,3/1/2020,6858.3,6874.99,6856.42,1.88,70,0.27,18.56,0,0,0.00,0,0.00,2931178,2632163,2632163,0,0,0,274623,0,5983,18409,274623,24392,24392
Unit_2,3/2/2020,10396.1,10237.67727,10230.39,165.71,58,0.04,4.1,0,0,,,0.00,749171,0,336076,,0,0,234309,19051,471749,22497,253360,494246,494246
Unit_1,3/2/2020,6858.3,6872.65,6853.4,4.9,71,0.28,19.25,0,0,0.00,0,0.00,2932097,2640865,2640865,0,0,0,276126,0,6284,8822,276126,15106,15106
Unit_2,3/3/2020,10396.1,10180.43652,10173.19,222.91,55,0.03,3.14,0,0,,,0.00,754463,0,336076,,0,0,225099,20022,484566,24179,245121,508745,508745
Unit_1,3/3/2020,6858.3,6875.9,6856.64,1.66,74,0.28,19.25,0,0,0.00,0,0.00,2930607,2641219,2641219,0,0,0,275966,0,5948,7474,275966,13422,13422
Unit_2,3/4/2020,10396.1,10154.81828,10147.59,248.51,61,0.03,3.13,0,0,,,0.00,755432,160751.29,336076,,0,0,268849,18683,282366,24137,287532,306503,306503
