Unit,Date,Production_Potential,Gross_Oil_Production,Net_Oil_Production,Oil_Losses,Oil_Salinity,BSW_Outlet,Produced_Water,Discharged_Water,Oil_Content_in_Discharged_Water,Total_WI,Target_WI,WI Losses,Produced Gas,Gas Injection,Target GI,Gas Lift,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_5,2/20/2023,28617.79879,28738.81235,28664.09144,0,71.5,0.26,74.72,0,0,0.00,0,0.00,11589452.89,10741164.83,10741164.83,0,0,0,819788.36,0,0,28499.7,819788.36,28499.7,28499.7
Unit_5,2/21/2023,28617.79879,28752.12895,28683.12384,0,70.2,0.24,69,0,0,0.00,0,0.00,11368118.61,9946823.27,9946823.27,0,0,0,788394.64,0,0,632900.7,788394.64,632900.7,632900.7
Unit_5,2/22/2023,28617.79879,28731.57978,28665.49715,0,67.3,0.23,66.08,0,0,0.00,0,0.00,11613104.63,10761750.77,10761750.77,0,0,0,827412.74,0,0,23941.12,827412.74,23941.12,23941.12
Unit_5,2/23/2023,28617.79879,28738.37324,28666.52731,0,72.5,0.25,71.84,0,0,0.00,0,0.00,11581864.6,10724896.43,10724896.43,0,0,0,834351.35,0,0,22616.82,834351.35,22616.82,22616.82
Unit_5,2/24/2023,28617.8,28686.4595,28617.23326,0.56674,67.9,0.24,68.84,0,0,0.00,0,0.00,11575054.75,10736578.55,10736578.55,0,0,0,814715.48,0,0,23760.72,814715.48,23760.72,23760.72
Unit_5,2/25/2023,28617.8,28677.8222,28607.99147,9.80853,67.3,0.24,68.82,0,0,0.00,0,0.00,11591129.64,10751090.96,10751090.96,0,0,0,816844.09,0,0,23194.59,816844.09,23194.59,23194.59
Unit_5,2/26/2023,28617.8,28665.15739,28604.95413,12.84587,62.2,0.21,60.19,0,0,0.00,0,0.00,11574409.01,10674385.82,10674385.82,0,0,0,830331.83,0,0,68875.4,830331.83,68875.4,68875.4
Unit_5,2/27/2023,28617.8,28733.25077,28658.30817,0,62.6,0.26,74.7,0,0,0.00,0,0.00,11601753.72,10732831.89,10732831.89,0,0,0,815395.11,0,0,53526.72,815395.11,53526.72,53526.72
Unit_5,2/28/2023,28617.8,28725.66465,28668.29181,0,54.9,0.19,54.57,0,0,0.00,0,0.00,10741070.7,8164940.03,8164940.03,0,0,0,747251.35,0,0,1828879.32,747251.35,1828879.32,1828879.32
Unit_5,3/1/2023,28617.8,28762.23226,28698.95535,0,32.2,0.22,63.27,0,0,0.00,0,0.00,11442223.87,10104576.57,10104576.57,0,0,0,820298.61,0,0,517349.39,820298.61,517349.39,517349.39
Unit_5,3/2/2023,28617.8,28758.95115,28692.80556,0,27,0.23,66.14,0,0,1610.67,8300,6689.33,11611139.26,10692801.8,10692801.8,0,0,0,881990.06,0,0,35809.93,881990.06,35809.93,35809.93
Unit_5,3/3/2023,28617.8,28715.9546,28649.90791,0,32.4,0.23,66.04,0,0,7751.58,7751.58,0.00,11450403.07,10150554,10150554,0,0,0,907954.7,0,0,391894.49,907954.7,391894.49,391894.49
Unit_5,3/4/2023,28617.8,28697.18009,28642.65545,0,32.4,0.23,66.04,0,0,7915.23,7915,-0.23,11590738.35,10603303.25,10603303.25,0,0,0,953510.85,0,0,33924.25,953510.85,33924.25,33924.25
Unit_5,3/5/2023,28617.8,28741.04862,28674.94421,0,32.4,0.23,66.1,0,0,7883.64,7884,0.36,11593555.17,10643188.64,10643188.64,0,0,0,924711.48,0,0,25655.05,924711.48,25655.05,25655.05
Unit_5,3/6/2023,28617.8,28807.63537,28741.37781,0,43.1,0.23,66.25,0,0,7866.53,7867,0.47,11629573.4,10657431,10657431,0,0,0,938347.24,0,0,33795.52,938347.24,33795.52,33795.52
Unit_5,3/7/2023,28617.8,28843.26499,28779.80981,0,37,0.22,63.45,0,0,7854.56,7800,-54.56,11630320.23,10724019.54,10724019.54,0,0,0,883962.13,0,0,22338.56,883962.13,22338.56,22338.56
Unit_5,3/8/2023,28617.8,28802.86808,28739.50177,0,56.9,0.22,63.36,0,0,7822.81,7800,-22.81,11633616.11,10712627,10712627,0,0,0,897447.77,0,0,23541.64,897447.77,23541.64,23541.64
Unit_5,3/9/2023,28617.8,28785.26191,28724.81286,0,55.8,0.21,60.44,0,0,7810.61,7800,-10.61,11629766.75,10691563.32,10691563.32,0,0,0,911104.81,0,0,27098.62,911104.81,27098.62,27098.62
Unit_5,3/10/2023,28617.8,28786.15376,28722.82423,0,50.1,0.22,63.32,0,0,1139.30,7800,6660.70,11631435.1,10776045.69,10776045.69,0,0,0,830015.23,0,0,25374.18,830015.23,25374.18,25374.18
Unit_5,3/11/2023,28617.8,28763.02914,28699.75048,0,53.6,0.22,63.27,0,0,0.00,7800,7800.00,11632446.07,10802575.95,10802575.95,0,0,0,806925.01,0,0,22945.11,806925.01,22945.11,22945.11
Unit_5,3/12/2023,28617.8,28750.76563,28687.51394,0,64.4,0.22,63.25,0,0,0.00,7800,7800.00,11623089.89,10777656.62,10777656.62,0,0,0,821972.1,0,0,23461.17,821972.1,23461.17,23461.17
Unit_5,3/13/2023,28617.8,23794.75065,23549.79138,5068.00862,64.5,0.22,52.34,0,0,0.00,7800,7800.00,9603824.01,8761406.8,8761406.8,0,0,0,760066.78,0,0,80350.43,760066.78,80350.43,80350.43
Unit_5,3/14/2023,28617.8,11996.6341,11725.52387,16892.27613,61.3,0.22,26.39,0,0,0.00,0,0.00,4845762.79,4010977.05,4010977.05,0,0,0,746359.79,0,0,88425.95,746359.79,88425.95,88425.95
Unit_5,3/15/2023,28617.8,8029.71418,7428.18409,21189.61591,102.6,0.3,24.08,0,0,0.00,0,0.00,2987439.4,2247019.42,2247019.42,0,0,0,502362.32,0,0,238057.66,502362.32,238057.66,238057.66
Unit_5,3/16/2023,28617.80001,2603.33923,2318.62307,26299.17694,110.4,0.31,8.07,0,0,0.00,0,0.00,671484.55,0,0,0,0,0,205875.58,0,0,464027.88,205875.58,464027.88,464027.88
Unit_5,3/17/2023,28617.8,0,0,28617.8,110.4,0.31,0.13,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/18/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/19/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/20/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/21/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/22/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/23/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,7800,7800.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/24/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/25/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/26/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/27/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/28/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/29/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/30/2023,28617.8,0,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,3/31/2023,28617.8,0.82603,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,4/1/2023,28617.8,0.00514,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,4/2/2023,28617.8,0.00514,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,4/3/2023,28617.8,0.00514,0,28617.8,110.4,0.31,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0
Unit_5,4/4/2023,28617.8,1637.00414,1631.17971,26986.62029,110.4,0.31,5.07,0,0,0.00,0,0.00,830242.35,0,0,0,0,0,0,0,0,830242.35,0,830242.35,830242.35
Unit_5,4/5/2023,28617.79999,2963.72395,2953.94366,25663.85633,67.1,0.33,9.78,0,0,0.00,0,0.00,1122107.78,0,0,0,0,0,28.26,0,0,1122079.52,28.26,1122079.52,1122079.52
Unit_5,4/6/2023,28617.8,2701.42603,2693.32175,25924.47825,60.4,0.3,8.1,0,0,0.00,0,0.00,793801.23,0,0,0,0,0,279020.7,0.94,0,514780.53,279021.64,514780.53,514780.53
Unit_5,4/7/2023,28617.8,2296.5494,2291.03768,26326.76232,51.5,0.24,5.51,0,0,0.00,0,0.00,602193.98,0,0,0,0,0,395558.22,0,0,206635.76,395558.22,206635.76,206635.76
Unit_5,4/8/2023,28617.8,3388.59587,3382.83526,25234.96474,58.8,0.17,5.76,0,0,0.00,0,0.00,1066997.8,224915.6,224915.6,0,0,0,426873.02,0,0,415209.18,426873.02,415209.18,415209.18
Unit_5,4/9/2023,28627.98538,19569.16968,19524.16058,9103.8248,63.8,0.23,45,0,0,0.00,0,0.00,7680403.52,6737477,6737477,0,0,0,712178.65,0,0,230747.87,712178.65,230747.87,230747.87
Unit_5,4/10/2023,28617.8,28054.3047,27992.58523,625.21477,44.8,0.22,61.71,0,0,0.00,0,0.00,11204556.32,10330614.12,10330614.12,0,0,0,792519.87,0,0,81422.33,792519.87,81422.33,81422.33
Unit_5,4/11/2023,28617.8,28683.71794,28620.61376,0,52.9,0.22,63.1,0,0,0.00,0,0.00,11472411.43,10623594.14,10623594.14,0,0,0,820286,0,0,28110.52,820286,28110.52,28110.52
Unit_5,4/12/2023,28617.8,30078.15129,30014.98718,0,40.2,0.21,63.16,0,0,0.00,0,0.00,11443806.76,10276912.99,10276912.99,0,0,0,814997.68,0,0,350886.23,814997.68,350886.23,350886.23
Unit_5,4/13/2023,28617.8,29269.15109,29207.68587,0,44.3,0.21,61.46,0,0,0.00,0,0.00,11554000.87,10643228.36,10643228.36,0,0,0,826293.23,0,0,83469.42,826293.23,83469.42,83469.42
Unit_5,4/14/2023,28617.8,26573.61656,26512.49724,2105.30276,41.2,0.23,61.11,0,0,0.00,0,0.00,10678455.98,9779526.29,9779526.29,0,0,0,825119.17,0,0,73221.44,825119.17,73221.44,73221.44
Unit_5,4/15/2023,28617.8,24681.92378,24605.40981,4012.39019,44.7,0.31,76.51,0,0,0.00,0,0.00,9721372.78,8822343.46,8822343.46,0,0,0,870769.05,0,0,28260.27,870769.05,28260.27,28260.27
Unit_5,4/16/2023,28617.8,27846.15119,27779.32043,838.47957,39.1,0.24,66.83,0,0,0.00,0,0.00,11072074.06,10172819.05,10172819.05,0,0,0,859420.4,11.84,0,39846.45,859432.24,39846.45,39846.45
Unit_5,4/17/2023,28617.8,28617.79053,28549.10784,68.69216,30,0.24,68.68,0,0,0.00,0,0.00,6910949.78,6044818.3,6044818.3,0,0,0,836943.24,0,0,29188.24,836943.24,29188.24,29188.24
Unit_5,4/18/2023,28617.8,13416.98442,13386.12536,15231.67464,42,0.23,30.85,0,0,0.00,0,0.00,4404480.87,3475825.03,3475825.03,0,0,0,411602.46,0,0,517053.38,411602.46,517053.38,517053.38
Unit_5,4/19/2023,28617.8,3815.59336,3812.54089,24805.25911,42,0.08,3.05,0,0,0.00,0,0.00,1177387.98,6662.43,6662.43,0,0,0,341933.33,0,0,828792.22,341933.33,828792.22,828792.22
Unit_5,4/20/2023,28617.8,3023.62542,3016.36616,25601.43384,40.2,0.24,7.25,0,0,0.00,0,0.00,896976.65,0,0,0,0,0,320176.36,0,0,576800.29,320176.36,576800.29,576800.29
Unit_5,4/21/2023,28617.8,2815.41478,2808.0947,25809.7053,36.6,0.26,7.32,0,0,0.00,0,0.00,867655.23,0,0,0,0,0,349326.83,0,0,518328.4,349326.83,518328.4,518328.4
Unit_5,4/22/2023,28617.8,4659.27896,4649.49447,23968.30553,37.7,0.21,9.78,0,0,0.00,0,0.00,1887944.47,1368699.58,1368699.58,0,0,0,382421.98,0,0,146256.07,382421.98,146256.07,146256.07
Unit_5,4/23/2023,28617.79999,11062.9536,11038.6151,17579.18489,37.3,0.22,24.33,0,0,0.00,0,0.00,4382091.03,3775329.66,3775329.66,0,0,0,512686.34,0,0,94075.03,512686.34,94075.03,94075.03
Unit_5,4/24/2023,28617.8,15373.17485,15342.42594,13275.37406,47.6,0.2,30.74,0,0,0.00,0,0.00,6222489.57,5566568.84,5566568.84,0,0,0,617788.22,1820.86,0,39953.37,619609.08,39953.37,39953.37
Unit_5,4/25/2023,28617.83849,15243.92326,15210.38663,13407.45186,45.6,0.22,33.53,0,0,0.00,0,0.00,5813876.44,4519863.62,4519863.62,0,0,0,608723.97,6942.65,0,692231.5,615666.62,692231.5,692231.5
Unit_5,4/26/2023,28617.8,21232.12643,21170.55326,7447.24674,49.8,0.29,61.57,0,0,0.00,0,0.00,8580442.19,7826999.3,7826999.3,0,0,0,709830.33,0,0,42817.13,709830.33,42817.13,42817.13
Unit_5,4/27/2023,28617.8,20753.35969,20695.25028,7922.54972,49.8,0.28,58.1,0,0,0.00,0,0.00,8396242.37,7677070.8,7677070.8,0,0,0,683090.1,0,0,36081.47,683090.1,36081.47,36081.47
Unit_5,4/28/2023,28617.8,21560.1817,21506.28124,7111.51876,44.3,0.25,53.9,0,0,0.00,0,0.00,8730216.55,7943409.99,7943409.99,0,0,0,726273.66,0,0,60532.9,726273.66,60532.9,60532.9
Unit_5,4/29/2023,28617.80001,22707.72424,22637.3303,5980.46971,58.4,0.31,70.39,0,0,0.00,0,0.00,9212010.43,8126693.39,8126693.39,0,0,0,709168.27,0,0,376148.77,709168.27,376148.77,376148.77
Unit_5,4/30/2023,28617.8,22301.37013,22252.30712,6365.49288,49.9,0.22,49.06,0,0,0.00,0,0.00,8919184.48,7913237.03,7913237.03,0,0,0,717756.46,0,0,288190.99,717756.46,288190.99,288190.99
Unit_5,5/1/2023,28617.79999,22367.53428,22313.85219,6303.9478,40.2,0.24,53.68,0,0,0.00,0,0.00,9020518.43,8019293.27,8019293.27,0,0,0,808697.08,0,0,192528.08,808697.08,192528.08,192528.08
Unit_5,5/2/2023,28617.8,22209.2523,22162.61287,6455.18713,38.9,0.21,46.63,0,0,0.00,0,0.00,8995438.16,8117174.04,8117174.04,0,0,0,834849.52,0,0,43414.6,834849.52,43414.6,43414.6
Unit_5,5/3/2023,28617.8,22183.80565,22132.78289,6485.01711,42.6,0.23,51.02,0,0,0.00,0,0.00,8981134.7,8180132.55,8180132.55,0,0,0,776680.57,0,0,24321.58,776680.57,24321.58,24321.58
Unit_5,5/4/2023,28617.8,22200.38477,22138.22369,6479.57631,41.2,0.28,62.16,0,0,3927.10,7800,3872.90,8993937.48,8155165.48,8155165.48,0,0,0,811370.36,0,0,27401.64,811370.36,27401.64,27401.64
Unit_5,5/5/2023,28617.80126,22131.13492,22078.02019,6539.78107,44.6,0.24,53.11,0,0,7697.40,7800,102.60,8917820.58,8010718.74,8010718.74,0,0,0,808285.44,0,0,98816.4,808285.44,98816.4,98816.4
Unit_5,5/6/2023,28617.8,22103.70394,22057.28616,6560.51384,40,0.21,46.41,0,0,3726.90,7800,4073.10,8325531.39,6598158.84,6598158.84,0,0,0,811944.82,0,0,915427.73,811944.82,915427.73,915427.73
Unit_5,5/7/2023,28617.8,23385.34078,23310.50769,5307.29231,98.2,0.32,74.83,0,0,7658.90,7800,141.10,8776666.13,6941475.53,6941475.53,0,0,0,886513.57,0,0,948677.03,886513.57,948677.03,948677.03
Unit_5,5/8/2023,28617.8,28534.60455,28454.70766,163.09234,81,0.28,79.89,0,0,7627.60,7800,172.40,11549941.46,10542498.19,10542498.19,0,0,0,973875.45,0,0,33567.82,973875.45,33567.82,33567.82
Unit_5,5/9/2023,28617.8,28630.39452,28555.9555,61.8445,87.9,0.26,74.43,0,0,6403.66,7800,1396.34,11559077.39,10594095.47,10594095.47,0,0,0,933079.69,0,0,31902.23,933079.69,31902.23,31902.23
Unit_5,5/10/2023,28617.8,28597.14603,28525.65317,92.14683,79.6,0.25,71.49,0,0,6410.90,7800,1389.10,11552246.33,10586613.28,10586613.28,0,0,0,934468.5,0,0,31164.55,934468.5,31164.55,31164.55
Unit_5,5/11/2023,28617.8,28609.63455,28535.2495,82.5505,79.2,0.26,74.38,0,0,7744.93,7800,55.07,11558506.3,10569058.3,10569058.3,0,0,0,957040.33,0,0,32001.48,957040.33,32001.48,32001.48
Unit_5,5/12/2023,28617.8,28633.52774,28564.80727,52.99273,76.4,0.24,68.72,0,0,7729.71,7800,70.29,11557891.15,10587774.94,10587774.94,0,0,0,938622.52,0,0,31493.69,938622.52,31493.69,31493.69
Unit_5,5/13/2023,28617.8,28592.17523,28523.55401,94.24599,73.4,0.24,68.62,52,4.4,7733.13,7800,66.87,11529958.07,10584472.99,10584472.99,0,0,0,913927.86,0,0,31557.22,913927.86,31557.22,31557.22
Unit_5,5/14/2023,28617.8,28540.8362,28469.48411,148.31589,79.4,0.25,71.35,0,6.4,7735.11,7800,64.89,11538081.06,10572294.51,10572294.51,0,0,0,926640.86,0,0,39145.69,926640.86,39145.69,39145.69
Unit_5,5/15/2023,28617.8,28547.64792,28473.42404,144.37596,97.8,0.26,74.22,0,0,5375.02,7800,2424.98,11539779.43,10600259.14,10600259.14,0,0,0,902612.96,0,0,36907.33,902612.96,36907.33,36907.33
Unit_5,5/16/2023,28617.8,28568.91047,28491.77441,126.02559,114.2,0.27,77.13,0,0,0.00,7800,7800.00,11550908.19,10664122.12,10664122.12,0,0,0,849504.31,0,0,37281.76,849504.31,37281.76,37281.76
Unit_5,5/17/2023,28617.8,28586.68174,28512.35636,105.44364,84.2,0.26,74.32,0,0,3482.51,7800,4317.49,11530056.03,10536526.93,10536526.93,0,0,0,961050.94,0,0,32478.13,961050.94,32478.13,32478.13
Unit_5,5/18/2023,28617.8,28631.42322,28545.52895,72.27105,104.2,0.3,85.89,0,0,6967.87,7800,832.13,11516679.49,10477263.62,10477263.62,0,0,0,992478.62,43.33,0,46513.9,992521.95,46513.9,46513.9
Unit_5,5/19/2023,28617.8,28583.79209,28520.90775,96.89225,79.8,0.22,62.88,0,0,7616.20,7800,183.80,11450361.81,10267111.18,10267111.18,0,0,0,967861.53,0,0,215389.1,967861.53,215389.1,215389.1
Unit_5,5/20/2023,28617.79999,27461.79741,27406.87381,1210.92618,85.2,0.2,54.92,18,5.4,7602.10,7800,197.90,10358193.71,7620691.29,7620691.29,0,0,0,880801.71,0,0,1856700.71,880801.71,1856700.71,1856700.71
Unit_5,5/21/2023,28617.8,28844.1276,28777.78611,0,88.4,0.23,66.34,18,5.4,7603.80,7800,196.20,11625424.28,10648175.82,10648175.82,0,0,0,952191.34,0,0,25057.12,952191.34,25057.12,25057.12
Unit_5,5/22/2023,28617.8,28861.60659,28803.88337,0,83.6,0.2,57.72,18,5.4,7617.99,7800,182.01,11623848.44,10638857.92,10638857.92,0,0,0,957995.27,0,0,26961.65,957995.27,26961.65,26961.65
Unit_5,5/23/2023,28617.8,28856.28935,28795.69115,0,84.3,0.21,60.59,0,0,7613.54,7800,186.46,11646210.26,10659894.3,10659894.3,0,0,0,907819.3,0,0,78496.66,907819.3,78496.66,78496.66
Unit_5,5/24/2023,28617.8,28787.12061,28726.66766,0,91.2,0.21,60.45,0,0,7604.45,7800,195.55,11636494.82,10708451.58,10708451.58,0,0,0,904597.68,0,0,23445.56,904597.68,23445.56,23445.56
Unit_5,5/25/2023,28617.8,28850.37459,28781.1337,0,92.8,0.24,69.24,0,0,7598.60,7800,201.40,11655002.92,10721917.34,10721917.34,0,0,0,912408.18,0,0,20677.4,912408.18,20677.4,20677.4
Unit_5,5/26/2023,28617.8,28341.38851,28279.03745,338.76255,90,0.22,62.35,0,0,7582.90,7800,217.10,11300795.22,9985157.4,9985157.4,0,0,0,871636.06,0,0,444001.76,871636.06,444001.76,444001.76
Unit_5,5/27/2023,28617.8,28742.58336,28682.22393,0,91.2,0.21,60.35,0,0,7580.90,7800,219.10,11158962.44,9989234.75,9989234.75,0,0,0,861062.04,0,0,308665.65,861062.04,308665.65,308665.65
Unit_5,5/28/2023,28617.8,28600.67057,28543.46923,74.33077,89.2,0.2,57.2,0,0,7582.90,7800,217.10,11026752.29,9723578.79,9723578.79,0,0,0,849357.2,0,0,453816.3,849357.2,453816.3,453816.3
Unit_5,5/29/2023,28617.8,28518.45328,28461.41638,156.38362,88.8,0.2,57.03,50,0,3825.60,7800,3974.40,11170429.31,10307293.4,10307293.4,0,0,0,838330.79,0,0,24805.12,838330.79,24805.12,24805.12
Unit_5,5/30/2023,28617.8,28468.30377,28414.21399,203.58601,90.1,0.19,54.08,27,0,2708.60,7800,5091.40,10736251.25,8786481.08,8786481.08,0,0,0,790129.82,0,0,1159640.35,790129.82,1159640.35,1159640.35
Unit_5,5/31/2023,28617.8,28758.65495,28695.38591,0,86.2,0.22,63.26,0,0,6348.00,7800,1452.00,11075820.18,9353477.2,9353477.2,0,0,0,846864.5,0,0,875478.48,846864.5,875478.48,875478.48
Unit_5,6/1/2023,28617.80055,28699.33067,28613.23268,4.56787,80.1,0.3,86.09,0,0,3545.70,7800,4254.30,11393041.26,10174627.95,10174627.95,0,0,0,842446.32,0,0,375966.99,842446.32,375966.99,375966.99
Unit_5,6/2/2023,28617.8,28714.35518,28639.69786,0,88.2,0.26,74.65,0,0,6489.20,7800,1310.80,11600219.72,10669952.32,10669952.32,0,0,0,902926.52,17.77,0,27358.65,902944.29,27358.65,27358.65
Unit_5,6/3/2023,28617.8,28712.1575,28640.37711,0,88.4,0.25,71.78,0,0,4775.40,7800,3024.60,11592637.91,10670643.03,10670643.03,0,0,0,894932.64,6.08,0,27068.32,894938.72,27068.32,27068.32
Unit_5,6/4/2023,28617.8,28715.41507,28640.75499,0,82.6,0.26,74.66,0,0,7469.00,7800,331.00,11596305.32,10675265.94,10675265.94,0,0,0,896420.97,0,0,24618.41,896420.97,24618.41,24618.41
Unit_5,6/5/2023,28617.8,28728.10857,28653.41548,0,82.6,0.26,74.69,0,0,7594.60,7800,205.40,11350947.58,9725589.87,9725589.87,0,0,0,867147.25,0,0,735844.37,867147.25,735844.37,735844.37
Unit_5,6/6/2023,28617.8,28730.50787,28655.80855,0,82.6,0.26,74.69,0,0,7583.90,7800,216.10,11600580.09,10689917.38,10689917.38,0,0,0,884916.41,0,0,25746.3,884916.41,25746.3,25746.3
Unit_5,6/7/2023,28617.8,28686.99723,28623.88583,0,81.8,0.22,63.11,0,0,7580.90,7800,219.10,11624207.91,10711421.82,10711421.82,0,0,0,885321.59,0,0,27464.5,885321.59,27464.5,27464.5
Unit_5,6/8/2023,28617.8,28693.88236,28622.14766,0,88.9,0.25,71.73,0,0,7573.70,7800,226.30,11614418.61,10698268.76,10698268.76,0,0,0,891162.02,41.58,0,25029.41,891203.6,25029.41,25029.41
Unit_5,6/9/2023,28617.8,28691.71158,28622.85147,0,91,0.24,68.86,0,0,4151.10,7800,3648.90,11600990.79,10706114.87,10706114.87,0,0,0,870595.42,0,0,24280.5,870595.42,24280.5,24280.5
Unit_5,6/10/2023,28617.8,28513.31482,28442.03153,175.76847,94.8,0.25,71.28,0,0,2140.20,7800,5659.80,11520112.42,10656892.5,10656892.5,0,0,0,837323.73,0,0,25896.19,837323.73,25896.19,25896.19
Unit_5,6/11/2023,28617.79999,28283.07787,28212.37018,405.42981,96.4,0.25,70.7,0,0,6693.50,7800,1106.50,11396493.53,10489079.93,10489079.93,0,0,0,882291.12,0,0,25122.48,882291.12,25122.48,25122.48
Unit_5,6/12/2023,28617.8,28933.70799,28858.48035,0,90.1,0.26,75.22,0,0,7623.60,7800,176.40,11661821.76,10739900.1,10739900.1,0,0,0,896214.33,0,0,25707.33,896214.33,25707.33,25707.33
Unit_5,6/13/2023,28617.8,28736.2954,28664.45466,0,97.8,0.25,72.33,0,0,7600.60,7800,199.40,11596977,10657523.34,10657523.34,0,0,0,910597.64,0,0,28856.02,910597.64,28856.02,28856.02
Unit_5,6/14/2023,28617.8,28693.16606,28624.30246,0,82.8,0.24,68.86,0,0,6069.80,7800,1730.20,11585094.95,10660563.35,10660563.35,0,0,0,896964.93,0,0,27566.67,896964.93,27566.67,27566.67
Unit_5,6/15/2023,28617.8,28658.33856,28575.22938,42.57062,103,0.29,83.1,47,0,625.60,7800,7174.40,11590208.61,10739310.34,10739310.34,0,0,0,821864.76,0,0,29033.51,821864.76,29033.51,29033.51
Unit_5,6/16/2023,28617.8,28750.97592,28679.09848,0,82.7,0.25,71.87,0,0,7489.40,7800,310.60,11607296.56,10674593.46,10674593.46,0,0,0,904164.14,0,0,28538.96,904164.14,28538.96,28538.96
Unit_5,6/17/2023,28617.8,28757.12266,28699.60841,0,100,0.2,57.51,0,0,7478.50,7800,321.50,11603376.81,10668732.13,10668732.13,0,0,0,907306.34,0,0,27338.34,907306.34,27338.34,27338.34
Unit_5,6/18/2023,28617.8,28780.05342,28708.10329,0,119.1,0.25,71.95,34,0,7569.20,7800,230.80,11598324.41,10663036.39,10663036.39,0,0,0,905891.08,10.46,0,29407.4,905901.54,29407.4,29407.4
Unit_5,6/19/2023,28617.8,28722.82991,28653.89512,0,93.2,0.24,68.93,44,0,4375.72,7800,3424.28,11594343.58,10698447.47,10698447.47,0,0,0,869969.73,19.44,0,25945.82,869989.17,25945.82,25945.82
Unit_5,6/20/2023,28617.8,28714.49438,28645.5796,0,99.6,0.24,68.91,33,0,6890.30,7800,909.70,11574219.03,10647959.09,10647959.09,0,0,0,901711.06,0,0,24548.88,901711.06,24548.88,24548.88
Unit_5,6/21/2023,28617.8,28693.54937,28630.42356,0,97.8,0.22,63.12,24,0,7553.70,7800,246.30,11229714.36,9414425.61,9414425.61,0,0,0,860193.01,0,0,955095.74,860193.01,955095.74,955095.74
Unit_5,6/22/2023,28617.8,28714.86527,28648.82108,0,105.3,0.23,66.04,0,0,7529.90,7800,270.10,11579118.88,10650631.72,10650631.72,0,0,0,903148.19,0,0,25338.97,903148.19,25338.97,25338.97
Unit_5,6/23/2023,28617.8,28542.77722,28471.42028,146.37972,95.1,0.25,71.35,26,0,7523.00,7800,277.00,11560642.98,10647234.58,10647234.58,0,0,0,890506.02,0,0,22768.08,890506.02,22768.08,22768.08
Unit_5,6/24/2023,28617.8,28516.1612,28453.42565,164.37435,97.8,0.22,62.73,26.1,0,7517.10,7800,282.90,11513686.04,10591508.18,10591508.18,0,0,0,900598.63,0,0,21579.23,900598.63,21579.23,21579.23
Unit_5,6/25/2023,28617.8,28689.26846,28626.15207,0,97.8,0.22,63.12,24,0,7517.40,7800,282.60,11423101.85,10102198.11,10102198.11,0,0,0,888580.3,0,0,432323.44,888580.3,432323.44,432323.44
